tx,destination_address,exchange,token_name,token_erc20,number_of_coins_transferred,utc_date_of_transfer,utc_date_time_of_transfer
0x3a1f9737c9fae6b6ef95f4e9f278521d612ef439f9ba3e69df4e54ff5d119220,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1067,Mon, 24 Apr 2023 21:12:35 GMT
0x400178582f3b04ebffd6520d20e76bf3c12015d472039fc65711f3f1f9cd9525,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,383,Mon, 24 Apr 2023 21:12:35 GMT
0xc9f18f92e13b9a4845d9b6ec732029e332773d61f6090f346ed5399139a413bb,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,50499,Mon, 24 Apr 2023 21:12:35 GMT
0x669c58204536145815bda1a39929dc060b1b081ecd4953e12986a935735ef63f,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,9346,Mon, 24 Apr 2023 21:12:35 GMT
0x5a536069fde48e1f29b3593a413f4bb73eb294898fec79a9bfad3c12dc8173f6,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,295,Mon, 24 Apr 2023 21:12:35 GMT
0xa72bf578d23d790e66d22310474661e4dfa21e4bb73554d4b0c9f58a7992a07e,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,250,Mon, 24 Apr 2023 21:12:35 GMT
0x7c1ec80205ecaa1b1f2e6e696b2441d7a161ab0bb47ffb80aaa079cc9456f01f,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3790,Mon, 24 Apr 2023 21:12:35 GMT
0xcc2db48aef338bf1f56c543f5b49b14410942e948182ac43f4e9dc8a2acc486d,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,415,Mon, 24 Apr 2023 21:12:35 GMT
0xcfac6897de1a6aaca6744ffc9aa2ece9e7cf8cc146bc423dbafb88dfbd023f91,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,121,Mon, 24 Apr 2023 21:12:35 GMT
0x1525873e130682fb0e1c9fa3303f4b0742d3a6ade058036761e1b5ff6155e748,0xa910f92acdaf488fa6ef02174fb86208ad7722ba,Poloniex 4,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,100116,Mon, 24 Apr 2023 21:13:59 GMT
0x63342b66a0e470dd64366c019098d1212d153545f9572b7931702f91917906ea,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,Kraken 7,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2005,Mon, 24 Apr 2023 21:13:59 GMT
0x6436e815f6a4cb72fddba6a5564e964dafeb83a11f725cafab3ce68908ea18f1,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,125,Mon, 24 Apr 2023 21:14:35 GMT
0xc682b32ec0be3346f3aaf63b9e55b8fd55a279c3d1c9cbe6734c402dad0ba9b9,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4310,Mon, 24 Apr 2023 21:14:35 GMT
0xe38c37ce3a228e29e31939d30b7739f55283d6faf046b1ce685587ea58ee0d90,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,90,Mon, 24 Apr 2023 21:14:35 GMT
0xaa25f4988c721a631e65c9feec65dc18e220f4f5200d71efd0d38b532d7a8fba,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,110,Mon, 24 Apr 2023 21:14:35 GMT
0x9e31b8d47a50bea94af6217f9cc959ef35facb66b57aaaf261410a333a718aff,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,13494,Mon, 24 Apr 2023 21:14:35 GMT
0xd37bee918501a7d556c7374635e2f3b1748c8782c9e9c32620a671f25adbf14c,0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,13438,Mon, 24 Apr 2023 21:14:59 GMT
0x9fee962a71ae7719d5adf259ca865b304fae76a108d679044ed29e96e0f3016a,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,Mon, 24 Apr 2023 21:15:11 GMT
0xffbfc246e645708a3ae702319c22ea09beaec89d80fe7a129bd973cdcff21084,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,524,Mon, 24 Apr 2023 21:15:11 GMT
0xae2133a00d9ca94b02542e5ce80163946398263b0c5bf043aa97378593b0964a,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,610620,Mon, 24 Apr 2023 21:15:11 GMT
0xf9049fe68216f24f5a949f9c1196c9001fa3d7738d3b0dae6c789995f46375ef,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,812,Mon, 24 Apr 2023 21:15:11 GMT
0x7979d0690185d4ce21dd2bf63818b2aa5555383678d293397d35590eb03f22d0,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,927,Mon, 24 Apr 2023 21:15:11 GMT
0x8471c555312e1fac92ef5dfdb013326a22903607dde1308c3800cd6442ccf26e,0x5f65f7b609678448494de4c87521cdf6cef1e932,Gemini 4,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,5000,Mon, 24 Apr 2023 21:15:35 GMT
0x106ae2d8ed8a62ea47e2aeb4990e1584ad83c4a2800558a4a8a532c7c4c41f4f,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,Kraken 7,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,215380,Mon, 24 Apr 2023 21:15:47 GMT
0xb7661db025fad86e4319220a226fd416b6dce1984f5c3004fdfc2c9038b15993,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,143,Mon, 24 Apr 2023 21:16:35 GMT
0x2841894f0a1bcd57a806016a4593ce6653db87304da9df25bae9b8fc5bc67a2d,0x1522900b6dafac587d499a862861c0869be6e428,Bitstamp 2,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,6000,Mon, 24 Apr 2023 21:16:47 GMT
0xccb40630f370625d4194d387d010c265007b08e89438743e69429a429cabbcbf,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1996,Mon, 24 Apr 2023 21:18:35 GMT
0x250eec9fdece0027dff54d6179667437317caf7211ffc51eaab3f51115662b8b,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,17001,Mon, 24 Apr 2023 21:18:35 GMT
0xc434793c3f2eb4b787ad1bfb11ffa6618ca930c5559418027c92102361da50c8,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,Kraken 7,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,314,Mon, 24 Apr 2023 21:19:59 GMT
0xcca12e6e40bb267a42f168b1e0db24ad42462e185855626c20e8ae71da3261b4,0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,800,Mon, 24 Apr 2023 21:20:11 GMT
0x3a7a6e34db6cb2f5f9e63dbaddea0b998784a375a332c598728111b152e1a93e,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,556,Mon, 24 Apr 2023 21:20:11 GMT
0x224f72d55082b6b5d756f41d68fc613c5f99c0bbd6aae570a7ae94c9845ce24f,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2300,Mon, 24 Apr 2023 21:20:11 GMT
0x393830866523f8a02f710418a9cae0797993e3f7b8bbcd0f1ec1e07c07969adb,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,524,Mon, 24 Apr 2023 21:20:11 GMT
0xc4c0c148c6946a97e6ade8c5e899fd906d34f111623c69047a1909e6057d2d27,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1500,Mon, 24 Apr 2023 21:20:11 GMT
0xdf13669430cb9d2d1ca7c1de546267cec8c3cbccb28d8c0b334dfd9fc20531fb,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,957,Mon, 24 Apr 2023 21:20:11 GMT
0x81b38b3f89df8265fb6c328fc3b61fc79276528c799e299786e5ea50119d34dc,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,25000,Mon, 24 Apr 2023 21:20:11 GMT
0xf6a017d8a4a10e19795f7a21b39319837145a18e8233c5a232fd8a29fd1cf988,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,249000,Mon, 24 Apr 2023 21:20:11 GMT
0x7a65fb95727be8bc289879e43ac2924e942ac1fd24e56f0ccdd07a5eef345561,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1339,Mon, 24 Apr 2023 21:20:11 GMT
0x8304558d75fd76e4e97efde3f6989d8d37318e0c93b639089b7d5da47439b91e,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,679,Mon, 24 Apr 2023 21:20:11 GMT
0x1db73a8427ede56927073e426408e780bf1158b223811f62983ed01fea2743ce,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,680,Mon, 24 Apr 2023 21:20:11 GMT
0x5182f5de6b7fcfc8f58b0c745d5c46af309c6d1c1d49528fcba54462da6c7adc,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3146,Mon, 24 Apr 2023 21:20:11 GMT
0x3d14eceabdd4d0078e402ab51b639fd90c885f95c3226290ea7bea16eeda2e50,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2317,Mon, 24 Apr 2023 21:20:11 GMT
0x3e0b8171e7db94b588143feccc9506cb970b4633cc10afc634359f73cee3801d,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,200100,Mon, 24 Apr 2023 21:20:35 GMT
0x5c24a7e3293f3dbb2758d93ff0b316286db295a772660686b03264e89d828a23,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,149993,Mon, 24 Apr 2023 21:20:35 GMT
0x419c5333f2540c1543677330361f7dd4bebfc65810eb48e5ea9967794bd3c9cc,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,65,Mon, 24 Apr 2023 21:20:35 GMT
0xa3be73ea0eaa7c7831c80ca0cbb025dbea90e32042d56e1dcc441782706bb917,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,239,Mon, 24 Apr 2023 21:20:35 GMT
0x8a82d9a323e5a584c2d284e7e7ef0b546501d077c2e5e72a93ad4d3a67877883,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,449,Mon, 24 Apr 2023 21:20:35 GMT
0x7652678464ebbdf46dcd8f4e713bf111b69459ee6c654089f2975d2a47e26c28,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1094,Mon, 24 Apr 2023 21:20:35 GMT
0x6d6dcf23b42c05a23b543d9a497f94de62f283aef62adb824ae7f3d67b5fca93,0x1522900b6dafac587d499a862861c0869be6e428,Bitstamp 2,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,29996,Mon, 24 Apr 2023 21:20:35 GMT
0xb2d15efcafbfaaabd06e79e4f2d52406ace8bb38570fc423e7eb90bd6d51a89b,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,68088,Mon, 24 Apr 2023 21:20:47 GMT
0xd4b872b76866f482c86c509bcf96d4cba2ee5b7234b678d5a991ed4b47e6b3c7,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,109344,Mon, 24 Apr 2023 21:20:47 GMT
0x2a9c8f8a5f49bc800ec535f30db67b1759fadafc1a37869644fbbab026a87412,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,88888,Mon, 24 Apr 2023 21:20:47 GMT
0xe1f8cac3eb01c1be2f0d891e0fbc286e3a82e61da2fcd37321a43bc3b810d4d3,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,Kraken 7,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,5862,Mon, 24 Apr 2023 21:20:59 GMT
0x7f8a8fbf9a6db8b18fd2cf91687b0e8a930939e088ce704dbd4b0e1f3317fb87,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,11030,Mon, 24 Apr 2023 21:20:59 GMT
0x0e35cbd908d19a967dcce61f51ade45287a6b5dbd62f758a28ad2b27f9d4b953,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,28323,Mon, 24 Apr 2023 21:20:59 GMT
0x0178dcb2f1244ef23a22d6bdbc1064e0ea6ca53dcda039622e830623afaee313,0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2445,Mon, 24 Apr 2023 21:22:35 GMT
0x1e3c038271ccd8cbc62d5040b9a58451f1abcd42c309ff0617a99ab233ef1c6d,0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,14315,Mon, 24 Apr 2023 21:22:35 GMT
0xf2c11e2a96845dfe023c9cc23cd0cf261b8c3c48b99a922576329c384924d450,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2888,Mon, 24 Apr 2023 21:22:35 GMT0x708472b7cd1b4a95cf0488d87965500ad5245e0cf4424a0a938e6bd9d16cdec7,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,Kraken 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,707,Mon, 24 Apr 2023 19:42:47 GMT
0xff6c8e0875e3ab06ab0abf89fa0312492b024efabe38dc733368bb8a298c98f6,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,Kraken 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1007,Mon, 24 Apr 2023 19:43:47 GMT
0xd354be57d24f66e274cc6268d9fde823d7bd898c019134cc5c97764011cbd71e,0x5c985e89dde482efe97ea9f1950ad149eb73829b,Huobi 5,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,18565,Mon, 24 Apr 2023 19:43:59 GMT
0x554a8b6fb82b73625282899804917a8ac1a04d3caa2d4ebb1d9653915077d677,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,23395,Mon, 24 Apr 2023 19:45:11 GMT
0x5bd86591f9164795d69ebad7f84be6d9a5e80c1fa9a635aa4c65fef3cc32ac27,0x5c985e89dde482efe97ea9f1950ad149eb73829b,Huobi 5,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,12511,Mon, 24 Apr 2023 19:45:47 GMT
0x1c3d71966c9ff915d6c75ea81479fd2f0de32de86ccf830970d7ba9ffefc61d9,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4525332,Mon, 24 Apr 2023 19:50:11 GMT
0x9f9f257275912b342fb1f100875bf9d0bc3269a406c1ebf04301ebb41e96eb90,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,23395,Mon, 24 Apr 2023 19:50:11 GMT
0x2865a2d81855b5cc499c501287f19b8267f519975ba2b2481bc47864a7d0a20a,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,Kraken 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,169,Mon, 24 Apr 2023 19:50:35 GMT
0xcdb9c08e9a9cafc4160bdeb2a4999822b637beb6a3e1af65c7c1ee0e9512e6f5,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,Kraken 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,30000,Mon, 24 Apr 2023 19:55:59 GMT
0x8db3de40b4ee867c0f7fa8499817dd28354ccd94f2ba481ffb860d3476f76f1e,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,Kraken 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10000,Mon, 24 Apr 2023 19:59:47 GMT
0x24c37929c81d969e6f9872fbd6ab79846314d7f3e7d7f56637fcccd8e2de2624,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,59751,Mon, 24 Apr 2023 20:00:11 GMT
0x31a6dd1952241a1f2f23bd0ead670bf795181fd7253c4362d6c65848857ad60f,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,20200,Mon, 24 Apr 2023 20:00:11 GMT
0xf8159766cfbbec56887eaad4f8b575af3e5b31db2361679a912270214fa2a6ee,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,323219,Mon, 24 Apr 2023 20:00:11 GMT
0xc671a70aa9026c307f291243f242f12a125f9450bf672aeb9e6b48ab2963b611,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8495,Mon, 24 Apr 2023 20:00:23 GMT
0x9b242bb5df93b803e9e734c726f2c2bc11606694aef062bc165a59c4bc7870cf,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,18050,Mon, 24 Apr 2023 20:00:23 GMT
0x8947cede98019296ac35958d3e09b96461522b9f5e55430e0f967c7617be7f56,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,18600,Mon, 24 Apr 2023 20:00:23 GMT
0xb2eec57f4278208ef52f2ff1348de167707bae39e0d47c38534a6a8097379204,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3001,Mon, 24 Apr 2023 20:00:23 GMT
0x3e5c16725dbb78d4ebeedc1968a7f5e93eaf65a9cc442610ff7049d7a22fe615,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3200,Mon, 24 Apr 2023 20:00:23 GMT
0x97ab6c374bd4dc420f7940862aa1c1d59f520afba598f70549540b78e69393ce,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1000,Mon, 24 Apr 2023 20:00:23 GMT
0x97a3e17c1fd589f02154f7dd4246b0b3158ed81102e8e11f495376367a9cd502,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1095,Mon, 24 Apr 2023 20:00:23 GMT
0x31927f7330cf7ce3fed828d0270c595e7c1818e53b27cb46030197051710ea78,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1000,Mon, 24 Apr 2023 20:00:23 GMT
0x322c1f0d2f574d1d17b4303b124f6e0a7be629b6cd2e55727a19e1ff09a84aa2,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,370,Mon, 24 Apr 2023 20:00:23 GMT
0x847429bf9f07988d3e97dc78fb3d0c778d9409d3cc1c0573671cf13c5b10ce03,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1500,Mon, 24 Apr 2023 20:00:23 GMT
0xe99b2e76cfd081692ecba4015dd246010a68b949f80c9a941446c9e24584d228,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,830,Mon, 24 Apr 2023 20:00:23 GMT
0x62c8964025bc6b2b1844352a75bcd6d268ccfd590747f099086eca4b7b41bc19,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,260,Mon, 24 Apr 2023 20:00:23 GMT
0x02394266af2951475667d04c7314584348722467f32af288cfe1f9a942de8128,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,195,Mon, 24 Apr 2023 20:00:23 GMT
0x2b28b53d27a29edbdfa3fd9bedd81261207f8bae28a8679f49b545f4ba99fe4a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,187,Mon, 24 Apr 2023 20:00:23 GMT
0x48d76c520e588648ae0d7eb5f2b0af778fdc54f6a0554f84c29952be41216e4d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,121,Mon, 24 Apr 2023 20:00:23 GMT
0x52b7fa7e3dc470223e36fddc7bc8a077117497e64b39ce2c3b5aeb3a92a0a901,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,40570,Mon, 24 Apr 2023 20:00:23 GMT
0xf3f41d059b4ca19aba7c4702e4d18b218a1b77b4962f171488e2923b4d796ad7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,250,Mon, 24 Apr 2023 20:00:23 GMT
0x8a79fe6323c97b86cfee6ce76d498e381ec18b5d7b687f0a06ad6d9c050dd886,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,60582,Mon, 24 Apr 2023 20:00:23 GMT
0xc06308a1ebab1ffe0317075d947df355cba70fddfe6908fa0192cf4264a0993f,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1500,Mon, 24 Apr 2023 20:00:23 GMT
0x17169e20a5b5eb728365e088868974f2f02c53064ce8b1fc764f6b4c2d217ee3,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,Kraken 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5500,Mon, 24 Apr 2023 20:00:47 GMT
0xccd6ee1ac547cb9480d0f82c3ec7e05861b80e7250605a85dc32fbb291429d4d,0x5f65f7b609678448494de4c87521cdf6cef1e932,Gemini 4,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,805,Mon, 24 Apr 2023 20:01:35 GMT
0xc00b85d48ea4845834d2cb9620c82714c1f406035e797488ca8045330cda07a7,0x1522900b6dafac587d499a862861c0869be6e428,Bitstamp 2,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8000000,Mon, 24 Apr 2023 20:02:23 GMT
0x8ed1edb62b1311dab0a0e49e3d5512c257dac8a3177a4c375e922095d9552053,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,Kraken 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,33000,Mon, 24 Apr 2023 20:05:11 GMT
0x8de983d20a2c57356892451118ed72841a27e95200de1877b7cd3b8ba4562e75,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,17635,Mon, 24 Apr 2023 20:05:11 GMT
0x947827e2b6a42d0eb506f6df2b404e322b14c193954e8ce9234ec5e882be0ddd,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,295386,Mon, 24 Apr 2023 20:05:11 GMT
0xe68e1158e288d32e88808ab679cd6466af2c7fb8260e244a1e73012b582a25e7,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,18238,Mon, 24 Apr 2023 20:05:11 GMT
0x8cf17c64bfcb3441174501c1cd954add6a1c485fcaeca318b1eebc8d06193ff3,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,18272,Mon, 24 Apr 2023 20:05:11 GMT
0xf250dfa9c1d9499bfa71edbb56855b92b5f121d898e5292d71c5aa00d8d037c7,0x7eb6c83ab7d8d9b8618c0ed973cbef71d1921ef2,OKX 20,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4263,Mon, 24 Apr 2023 20:05:59 GMT
